insee;Pop1946;PSDC1962;PSDC1968;PSDC1975;PSDC1982;PSDC1990;TCAM7590;TCAM8290;POPEXH1999;PSDC82DF99;PSDC90DF99;TCAM8299;TCAM9099;POPMUN2006;TCAM9006;TCAM9906;POPMUN2007;TCAM9907;POPMUN2008;TCAM9908;POPMUN2009;TCAM9909;POPMUN2010;TCAM9010;TCAM9910;POPMUN2011;TCAM9911;TCAM0611;AREA;PERIMETER;Geo Shape;Geo Point
92046;27459;33603.0;36198.0;34121.0;32553.0;30959.0;-0.64;-0.63;29419.0;32553.0;30959.0;-0.59;-0.57;30509.0;-0.09;0.52;30735.3;0.5486;30909;0.5505;30988;0.520945;30982;0.0;0.47;30768.0;0.374319;0.169212;2191735.4238512367;6682.16925642892;"{""type"": ""Polygon"", ""coordinates"": [[[2.279913901436275, 48.81091886555575], [2.278179169818622, 48.814254149425544], [2.291556285820991, 48.817976691091225], [2.301320806267096, 48.82513028921861], [2.314148423547515, 48.822290551056035], [2.300143619531496, 48.81135378943319], [2.279913901436275, 48.81091886555575]]]}";48.8169695977, 2.29693599517
78188;154;121.0;107.0;150.0;192.0;260.0;3.72;3.86;324.0;192.0;260.0;3.13;2.48;380.0;2.4;2.3;390.23;2.3521;397;2.2834;403;2.205909;414;2.35;2.25;423.0;2.246774;2.167168;6180161.58168301;10577.20192908376;"{""type"": ""Polygon"", ""coordinates"": [[[1.470889416211691, 48.974817132026814], [1.461702357366217, 48.988865009398424], [1.470983765443535, 48.991115189080354], [1.480401248545804, 49.005561800562965], [1.490881949439518, 49.00477670395778], [1.507903177403447, 48.983773469784346], [1.49387470330386, 48.979353075571744], [1.47826040206842, 48.97924593341942], [1.470889416211691, 48.974817132026814]]]}";48.9895744703, 1.48459959094
77391;246;233.0;326.0;400.0;393.0;433.0;0.53;1.22;428.0;393.0;433.0;0.5;-0.13;467.0;0.47;1.25;472.39;1.2412;487;1.4452;487;1.299784;486;0.58;1.16;486.0;1.064673;0.800777;7379674.175466661;11570.75259217854;"{""type"": ""Polygon"", ""coordinates"": [[[3.311020661448605, 48.584159145204126], [3.306060898639618, 48.58458579058641], [3.291726498460338, 48.576669858925534], [3.273686979322974, 48.57996905376299], [3.268145888525114, 48.596587050403315], [3.275986704095835, 48.604763797661356], [3.290995933202617, 48.603783561830205], [3.295318540606681, 48.60547301549356], [3.294591124893872, 48.60877605723955], [3.311074545235748, 48.59095049735078], [3.311020661448605, 48.584159145204126]]]}";48.5914740007, 3.28881979874
78189;538;663.0;627.0;1012.0;1412.0;1506.0;2.68;0.81;1466.0;1412.0;1506.0;0.22;-0.3;1642.0;0.54;1.63;1656.61;1.5397;1628;1.1714;1601;0.8848;1574;0.22;0.65;1568.0;0.562102;-0.918042;14942696.6437;17011.3733470314;"{""type"": ""Polygon"", ""coordinates"": [[[1.921711343385817, 48.858322474920215], [1.912716944718803, 48.86084935759399], [1.883102619566446, 48.87453533814816], [1.891348439930463, 48.87853334924984], [1.889499996272716, 48.888481434723474], [1.899343486153366, 48.887358159451374], [1.903213525098554, 48.88945325742423], [1.911970051642304, 48.9011800493913], [1.927411768331715, 48.89923280365722], [1.934094509663578, 48.90463470178501], [1.953756576401516, 48.89566153353578], [1.949905977838182, 48.88166054642167], [1.94578989251095, 48.87549057830208], [1.929076442584224, 48.86738260163794], [1.921711343385817, 48.858322474920215]]]}";48.8822021619, 1.921122695
77439;351;380.0;385.0;408.0;475.0;556.0;2.08;1.99;918.0;475.0;556.0;3.95;5.73;997.0;3.72;1.19;990.74;0.9577;1014;1.1112;1018;1.039342;1022;3.09;0.98;1026.0;0.931189;0.575092;10792277.2768;15239.6766640151;"{""type"": ""Polygon"", ""coordinates"": [[[3.027972845131529, 48.411552580260555], [3.019525908985508, 48.408783336716695], [3.004676159465621, 48.41723258625927], [3.006894849525595, 48.43434369665252], [2.995969759846442, 48.4537038848259], [3.013769355556637, 48.45989255409643], [3.023012631749864, 48.440648109824416], [3.04385481424463, 48.432140675154415], [3.040895342404649, 48.416227017670224], [3.027972845131529, 48.411552580260555]]]}";48.4316639187, 3.0194177211
78138;1042;1777.0;2075.0;4616.0;10297.0;10175.0;5.4;-0.15;9535.0;10297.0;10175.0;-0.45;-0.72;8924.0;-0.82;-0.94;9081.0;-0.608;9325;-0.2471;9475;-0.063105;9626;-0.28;0.09;9614.0;0.068783;1.500671;3522466.6304719485;10632.33462545802;"{""type"": ""Polygon"", ""coordinates"": [[[2.035319459458852, 48.96146673519718], [2.036007939979965, 48.95895422508815], [2.028235253402298, 48.95906235160972], [2.023417014224448, 48.978555936975276], [2.026211825029124, 48.9847027943001], [2.020437440635418, 48.9938464272293], [2.024722630781636, 48.99561693435233], [2.027031831577482, 48.9890709615247], [2.044321963681113, 48.98288799537288], [2.035319459458852, 48.96146673519718]]]}";48.9759961298, 2.03199829577
77382;1330;1385.0;1462.0;2304.0;3167.0;3969.0;3.68;2.86;4559.0;3167.0;3969.0;2.17;1.55;4901.0;1.33;1.04;4943.61;1.0175;4986;0.9997;5063;1.054076;5072;1.23;0.97;5092.0;0.925653;0.767559;10593650.8563;12852.4683394767;"{""type"": ""Polygon"", ""coordinates"": [[[2.884658469958141, 48.881452752960655], [2.847522602720687, 48.897724441476754], [2.850320635136658, 48.90654996030416], [2.866355416028034, 48.91504012119706], [2.896436812529705, 48.91019582587191], [2.904344492309344, 48.898178991556904], [2.90042046579414, 48.88884114708226], [2.884658469958141, 48.881452752960655]]]}";48.8993902334, 2.87746538082
77050;421;381.0;372.0;303.0;313.0;433.0;2.4;4.14;467.0;313.0;433.0;2.38;0.84;520.0;1.15;1.55;528.03;1.5471;520;1.2016;513;0.943893;505;0.77;0.71;519.0;0.88367;-0.038491;13704925.6137;14699.88926751651;"{""type"": ""Polygon"", ""coordinates"": [[[2.820879978985285, 48.12966447731961], [2.802391306826673, 48.13146162054247], [2.79946534828847, 48.13739559181162], [2.800614279979098, 48.153558450336675], [2.810310115210018, 48.1609979537068], [2.823300350022461, 48.165580186710294], [2.837758359050751, 48.16601485992844], [2.848021534951411, 48.16590254669073], [2.861700356240805, 48.15580542208352], [2.866823482562962, 48.15603626977496], [2.854805367721792, 48.1446123306682], [2.820879978985285, 48.12966447731961]]]}";48.1490796752, 2.82814445347
77516;442;435.0;393.0;449.0;501.0;580.0;1.72;1.85;672.0;501.0;580.0;1.74;1.65;708.0;1.25;0.75;715.07;0.7795;722;0.8006;721;0.706291;720;1.09;0.63;718.0;0.553285;0.280903;10601648.5675;17076.8260895077;"{""type"": ""Polygon"", ""coordinates"": [[[2.915404551007854, 48.33673539040927], [2.896935871837386, 48.32730981816157], [2.868451761184563, 48.33384047758511], [2.877032866341667, 48.33994969561268], [2.870936252571923, 48.34416280792519], [2.870780484644704, 48.34714064134516], [2.879157307890434, 48.34921878627379], [2.877699954212657, 48.354867372023975], [2.887622209020975, 48.35460729141517], [2.89136215823368, 48.360773659713885], [2.901297693617484, 48.361187212359056], [2.916241887875354, 48.35326344880881], [2.925146353856459, 48.35645431899926], [2.932306502021819, 48.35216709446737], [2.915404551007854, 48.33673539040927]]]}";48.3445385787, 2.89832891808
77253;125;104.0;124.0;132.0;125.0;135.0;0.15;0.97;171.0;125.0;135.0;1.86;2.66;190.0;2.16;1.52;189.98;1.3244;190;1.1776;190;1.059175;190;1.72;0.96;196.0;1.143582;0.623749;6448941.003985697;10690.14801026652;"{""type"": ""Polygon"", ""coordinates"": [[[2.700775676490037, 48.6006328222137], [2.686973058323338, 48.60452825316994], [2.685319749279792, 48.61106341083748], [2.68860185062362, 48.627137327358874], [2.694995919394673, 48.63594201263087], [2.720364375338992, 48.62769286514923], [2.715278273888706, 48.60978953584199], [2.700775676490037, 48.6006328222137]]]}";48.6181092789, 2.70150853218
78246;549;706.0;758.0;782.0;808.0;927.0;1.14;1.73;989.0;808.0;927.0;1.2;0.72;986.0;0.39;-0.04;990.18;0.0149;994;0.056;998;0.09063;995;0.35;0.06;988.0;-0.00843;0.040535;13146606.8071;13880.45029948973;"{""type"": ""Polygon"", ""coordinates"": [[[1.755444721823971, 49.006031227512686], [1.73003533788051, 49.01542362185182], [1.735637866897634, 49.0486845382924], [1.751176843177676, 49.048226597167165], [1.76294092790553, 49.04254801579881], [1.772786313770359, 49.04212743953261], [1.785220493733263, 49.03103087254122], [1.767907563482743, 49.01138477467185], [1.755444721823971, 49.006031227512686]]]}";49.0279919911, 1.75448471704
77419;1500;2451.0;2694.0;2949.0;2974.0;3007.0;0.13;0.14;3088.0;2974.0;3007.0;0.22;0.3;3177.0;0.34;0.41;3192.0;0.4149;3195;0.3792;3211;0.391352;3179;0.28;0.26;3180.0;0.244946;0.018879;2138526.588548955;6646.36140266098;"{""type"": ""Polygon"", ""coordinates"": [[[2.81485658657986, 48.37956317761285], [2.802373602333035, 48.38784702229073], [2.811855796908326, 48.391623073150264], [2.821739722168347, 48.39286189538003], [2.838795934621476, 48.38576092442531], [2.823448377102824, 48.382860104002646], [2.81485658657986, 48.37956317761285]]]}";48.3867865582, 2.81899706389
91098;153;154.0;175.0;213.0;270.0;282.0;1.88;0.55;293.0;270.0;282.0;0.48;0.43;324.0;0.87;1.45;328.48;1.439;333;1.432;365;2.221565;366;1.31;2.04;379.0;2.167861;3.18554;7001059.831087612;11476.55525870309;"{""type"": ""Polygon"", ""coordinates"": [[[2.063366858899248, 48.44306293278502], [2.051643425535985, 48.44677553855288], [2.038487964945285, 48.445877957119286], [2.029559325458036, 48.45264296876209], [2.020849900537043, 48.45405593781041], [2.020279297525266, 48.45709218891815], [2.02506315666499, 48.46170199338048], [2.03411525149445, 48.461578054209355], [2.034182880095193, 48.464520574153866], [2.070364849228394, 48.464071657399494], [2.082204203427861, 48.45928750866476], [2.078499451232458, 48.45765737475227], [2.063366858899248, 48.44306293278502]]]}";48.4555830213, 2.05114682408
78307;557;439.0;420.0;526.0;693.0;790.0;2.74;1.65;831.0;693.0;790.0;1.07;0.56;919.0;0.95;1.45;925.74;1.3587;932;1.2826;939;1.229352;948;0.92;1.2;956.0;1.174579;0.79256;18615410.4514;28141.44320621522;"{""type"": ""Polygon"", ""coordinates"": [[[1.709581551305061, 48.63293266136379], [1.717317828225015, 48.65619003897569], [1.709093993300297, 48.660401311374684], [1.691167047907562, 48.65342280467327], [1.68076697118957, 48.62648159788757], [1.675946151012577, 48.62499769660159], [1.651574528306872, 48.63812870428748], [1.640838409827194, 48.64488880663795], [1.643183817368724, 48.65129381889031], [1.662308803659459, 48.655225430663734], [1.671236529936357, 48.66351169127613], [1.671102450392558, 48.67039211181806], [1.691443662447143, 48.67221840337648], [1.706534365242549, 48.68593078065696], [1.714108652916763, 48.68123595030739], [1.721769047025154, 48.66129357948392], [1.737490184151564, 48.65246522578084], [1.729496765437647, 48.64616404099067], [1.713439931924092, 48.63112118969987], [1.709581551305061, 48.63293266136379]]]}";48.653842919, 1.68849471188
77086;569;482.0;516.0;543.0;569.0;927.0;3.62;6.29;1270.0;569.0;927.0;4.84;3.56;1374.0;2.49;1.13;1395.09;1.1812;1416;1.2164;1437;1.24307;1449;2.26;1.21;1491.0;1.345894;1.647846;16499313.3836;30083.43455311772;"{""type"": ""Polygon"", ""coordinates"": [[[2.893754941051513, 48.51296731261011], [2.876044010974832, 48.50772356858124], [2.869237610840717, 48.511818385767185], [2.849202647037944, 48.51070615443569], [2.83876130821773, 48.5160089883269], [2.810283493790703, 48.524153120663684], [2.800664031635033, 48.521717513735716], [2.791499487503803, 48.524292577555926], [2.790420819398883, 48.52988604039198], [2.801963302177235, 48.532676510134976], [2.84548921294654, 48.52576935605742], [2.854053028673465, 48.52894667789258], [2.860622633174896, 48.533704294847304], [2.855928958134903, 48.54615766991701], [2.875325611846593, 48.5422754908333], [2.880023582552064, 48.543539710353535], [2.882379715913973, 48.55008185920229], [2.884197007392746, 48.55544498930995], [2.890599312117109, 48.55885135496625], [2.901044429604858, 48.56046170084711], [2.901402987426275, 48.55716064941303], [2.913201962303148, 48.55135872987473], [2.902578410749005, 48.544468883417295], [2.905462233504422, 48.53797636725173], [2.886411523642852, 48.53401959150272], [2.88089836467138, 48.52820297127044], [2.883704540962379, 48.51478405587309], [2.893754941051513, 48.51296731261011]]]}";48.5306744733, 2.86286787769
78474;355;277.0;270.0;286.0;381.0;479.0;3.49;2.9;483.0;381.0;479.0;1.41;0.09;566.0;1.05;2.29;577.5;2.2588;589;2.229;651;3.029925;683;1.79;3.2;702.0;3.165028;4.400874;5667980.516358901;10959.47459580292;"{""type"": ""Polygon"", ""coordinates"": [[[1.652197378614889, 48.84528242287145], [1.64855931458672, 48.83895412224756], [1.643457766002471, 48.83863552686868], [1.623661860745411, 48.84884320321232], [1.630311264192978, 48.860306653088394], [1.642774220874627, 48.870639388266284], [1.65877717620889, 48.86708711027235], [1.652197378614889, 48.84528242287145]]]}";48.8548104012, 1.64252100195
95369;587;612.0;860.0;1468.0;2451.0;2745.0;4.25;1.43;2585.0;2451.0;2745.0;0.31;-0.67;2824.0;0.18;1.27;2857.14;1.2591;2890;1.2469;2869;1.047832;2852;0.19;0.9;2872.0;0.88122;0.337655;733691.9302352052;3388.32703332665;"{""type"": ""Polygon"", ""coordinates"": [[[2.290335704385445, 48.99670838476476], [2.282734995394293, 48.99984650528036], [2.283143165376296, 49.002951314210954], [2.291830954494085, 49.00632106616299], [2.295353864150453, 49.00154888194778], [2.290335704385445, 48.99670838476476]]]}";49.0014888466, 2.28907008969
77028;365;365.0;303.0;335.0;381.0;410.0;1.35;0.92;565.0;381.0;410.0;2.34;3.63;680.0;3.21;2.68;696.0;2.6408;703;2.4578;702;2.194816;712;2.8;2.12;724.0;2.087878;1.261867;18195863.9885;19167.27795636817;"{""type"": ""Polygon"", ""coordinates"": [[[3.085000211165981, 48.72945894827587], [3.071679952324387, 48.75183609864755], [3.079649464233992, 48.78686232556509], [3.08470043861841, 48.78774024147183], [3.10311569859685, 48.79449805685296], [3.105397170831704, 48.78506162095981], [3.124725330427012, 48.77438531568852], [3.119417025916617, 48.76187119655249], [3.107888872315675, 48.732903225079106], [3.085000211165981, 48.72945894827587]]]}";48.761172382, 3.09611614733
95052;5371;6778.0;7315.0;8008.0;8004.0;8151.0;0.12;0.23;8388.0;8004.0;8151.0;0.28;0.32;8776.0;0.46;0.65;8824.57;0.6362;8873;0.6265;8977;0.680944;8954;0.47;0.6;9228.0;0.798506;1.009494;5738687.372015887;12551.78406891256;"{""type"": ""Polygon"", ""coordinates"": [[[2.313569645517369, 49.122783279562476], [2.298787408133634, 49.137003097459896], [2.278230001736185, 49.13522717295469], [2.268058312000935, 49.13940958471245], [2.294154781409916, 49.15115501405086], [2.311918280473377, 49.15016994668642], [2.322738714305511, 49.146571953172156], [2.314990331666373, 49.14174483993368], [2.320079453482795, 49.12467244942812], [2.313569645517369, 49.122783279562476]]]}";49.1400981058, 2.30021267239
78269;536;520.0;580.0;673.0;812.0;940.0;2.25;1.85;1156.0;812.0;940.0;2.1;2.32;1162.0;1.33;0.07;1160.93;0.0532;1187;0.2945;1212;0.474182;1238;1.39;0.62;1256.0;0.693781;1.567954;25627481.2642;29642.6582462274;"{""type"": ""Polygon"", ""coordinates"": [[[1.775091719095653, 48.59828740191751], [1.763197615465777, 48.5999726737811], [1.764969229344925, 48.605370838984186], [1.752669945881846, 48.608607218347636], [1.75968043338246, 48.621338098471675], [1.757850133402634, 48.63156559252578], [1.739946739405009, 48.6384124847976], [1.729496765437647, 48.64616404099067], [1.737490184151564, 48.65246522578084], [1.75968441074364, 48.66526551698371], [1.767165029483625, 48.67400604854572], [1.785978084411508, 48.67455893765777], [1.786790275164756, 48.664141145809516], [1.766793305697524, 48.65290701244915], [1.768876653359734, 48.64284411527845], [1.776490656796841, 48.638262634472014], [1.802348479663074, 48.63884924344306], [1.822350106947291, 48.634892523205835], [1.827546681875147, 48.61921880079524], [1.80578995523882, 48.61057325507247], [1.7771111550965, 48.60474049163271], [1.775091719095653, 48.59828740191751]]]}";48.6334275463, 1.77758974594
77321;494;514.0;550.0;509.0;501.0;604.0;1.14;2.36;616.0;501.0;604.0;1.22;0.22;654.0;0.5;0.86;659.49;0.8564;665;0.8541;685;1.067375;692;0.68;1.06;707.0;1.154815;1.570674;8542058.061817477;17151.78653484385;"{""type"": ""Polygon"", ""coordinates"": [[[3.214171063015805, 48.36747653327141], [3.216471758193519, 48.40158802735884], [3.220362590766179, 48.40795945990758], [3.21376553234776, 48.41721099923629], [3.21521162542983, 48.42051010564347], [3.228946744413149, 48.41810931215962], [3.233278696083478, 48.416661427145286], [3.232114745242709, 48.40710035783419], [3.235984037485617, 48.405149454172836], [3.254312370199582, 48.4092320134604], [3.260683792043164, 48.40243472861396], [3.24763325861772, 48.39696574161114], [3.234845449516804, 48.38619570926681], [3.226023668774996, 48.37008160222319], [3.214171063015805, 48.36747653327141]]]}";48.3959388077, 3.22954318005
91649;753;1307.0;1875.0;1816.0;1798.0;2025.0;0.73;1.5;2426.0;1798.0;2025.0;1.78;2.03;2536.0;1.42;0.64;2529.99;0.526;2547;0.5423;2591;0.66017;2636;1.33;0.76;2682.0;0.839496;1.125785;6988757.890468527;11722.84643438886;"{""type"": ""Polygon"", ""coordinates"": [[[2.372243073153583, 48.5368605635405], [2.359995956278729, 48.53475318937482], [2.35709899448608, 48.53681562649739], [2.34275603831907, 48.55283088682573], [2.347631266303204, 48.55741861223623], [2.353408437110031, 48.56256875984725], [2.366993518940548, 48.564386999093955], [2.376020393823063, 48.56207780334893], [2.383194196426868, 48.56630722601155], [2.387351492497591, 48.565465118583795], [2.390374937466352, 48.55722255661294], [2.374443938974675, 48.54540927675464], [2.372243073153583, 48.5368605635405]]]}";48.552025472, 2.36598547883
77057;397;262.0;262.0;290.0;448.0;432.0;2.69;-0.45;425.0;448.0;432.0;-0.31;-0.18;497.0;0.88;2.26;485.73;1.6836;474;1.2198;463;0.860056;461;0.33;0.74;461.0;0.679875;-1.492588;8531749.312199172;16139.82436938352;"{""type"": ""Polygon"", ""coordinates"": [[[3.239605278349213, 48.909083700201556], [3.219280953814401, 48.91308845270027], [3.209914258504057, 48.91470594463071], [3.210058941441966, 48.92012831507429], [3.217846915987711, 48.93229947973286], [3.236583725023393, 48.928657906875266], [3.242533615367147, 48.93732389551119], [3.238811616211327, 48.95019069191326], [3.260165925779106, 48.94479571037605], [3.265160662971524, 48.93906549926309], [3.25645490365801, 48.93696219133627], [3.251127386883233, 48.91633527121501], [3.239605278349213, 48.909083700201556]]]}";48.9266351593, 3.23747220268
91534;617;1666.0;1991.0;2037.0;1865.0;2894.0;2.36;5.65;2882.0;1865.0;2894.0;2.59;-0.05;3003.0;0.23;0.59;3013.0;0.5572;3016;0.5062;3052;0.574772;3241;0.57;1.07;3439.0;1.483363;2.748471;13987979.7003;18051.62283364237;"{""type"": ""Polygon"", ""coordinates"": [[[2.171682801665038, 48.71480481596173], [2.155101500254648, 48.718061618926576], [2.143858238978393, 48.72312651480234], [2.145909728032609, 48.72986030377591], [2.134979897435428, 48.737139276053675], [2.138892810800739, 48.7431220362432], [2.138958105319269, 48.746585440129884], [2.151345550726766, 48.752628542155705], [2.16176748596426, 48.75247729265495], [2.175249479828438, 48.75751815092282], [2.189517467290175, 48.75416195345186], [2.183383666311436, 48.742787032961644], [2.190237830067612, 48.739289847102775], [2.183186252260459, 48.73019318297988], [2.184788032923727, 48.72687609408568], [2.203462249301239, 48.72104768480696], [2.193479634092293, 48.71869596677259], [2.171682801665038, 48.71480481596173]]]}";48.7354339366, 2.1663021309
95183;326;560.0;663.0;725.0;775.0;1622.0;5.5;9.67;5890.0;775.0;1537.0;12.67;15.41;6428.0;8.98;1.26;6504.52;1.2482;6581;1.2402;6543;1.056944;6495;7.47;0.89;6533.0;0.867157;0.324582;5519427.341449333;11597.74694625325;"{""type"": ""Polygon"", ""coordinates"": [[[1.991527537225745, 49.0237503864144], [1.991573089011136, 49.03055810631158], [1.983644839407229, 49.03456485809526], [1.99433948617015, 49.06071469226724], [2.010600886784759, 49.05612878201693], [2.001838752465141, 49.05285505539343], [2.015834726631684, 49.03987771410519], [2.009695424134133, 49.026860150065865], [1.991527537225745, 49.0237503864144]]]}";49.040676793, 1.99944359181
